"X","Y","Pb","Elevation","Slope","Aspect","Plan.Curvature","Profile.Curvature","TWI","MRVBF","MRRTF","Population","Landuse"
269352,664758,105,71.90000153,0.065828934,0.388956964,0.003659255,-0.000796037,8.624899864,2.780478001,0.137022823,1008,3
269751,660754,169.9,41.29999924,0.014141209,6.141287804,0.017423097,-6.4e-06,9.683572769,5.25084734,1.902433157,3081,21
273391,661705,101.4,55.40000153,0.020393247,6.085790634,-0.009768084,-0.000560418,9.899241447,4.766891479,0.013708626,3321,21
271350,661621,NA,68.19999695,0.075309269,2.535209179,-0.002495852,4.79e-05,8.714176178,4.700649738,3.174750566,3280,4
268661,661633,148.9,18.70000076,0.048046257,3.437033415,0.007812288,0.001060679,8.757923126,2.928133011,1.198883891,398,1
274144,663375,55.1,84.09999847,0.153779432,1.798562288,0.013372084,0.002631865,7.581864357,0.07828784,0.70647037,3256,1
270349,664759,78.9,74.40000153,0.015230376,1.165905833,-0.003033617,8.62e-05,9.255241394,3.730751514,0.399123579,1617,21
267779,662730,348.1,42.20000076,0.036983121,3.471889257,0.007483073,6.3e-05,8.304400444,0.786666334,2.770167589,1126,21
270185,662714,NA,53.20000076,0.053100757,4.637059689,0.01548257,0.000315751,8.570694923,1.872417927,0.315099597,391,4
267644,661719,47.2,16.39999962,0.059066657,3.468690872,-0.00921582,-7.46e-05,8.730260849,5.750892639,0.252626002,30,1
271169,663220,1185.3,43.09999847,0.064316139,4.081309795,0.00755225,0.000629674,8.696929932,3.083891153,0.142808393,3476,20
271691,662763,103.7,60.40000153,0.051741831,4.537716389,0.007213213,0.000384894,8.341310501,3.8779037,1.962747335,1243,4
269270,661820,67.5,44.70000076,0.133440912,4.215420246,-0.003836855,-0.000705782,8.038116455,0.518506467,0.053631078,3011,21
271875,657899,57.7,19.79999924,0.005656802,2.356192112,-0.1131372,-0.000439978,9.532252312,5.155142307,0.006910375,134,1
276874,658260,288.5,107.6999969,0.076330192,3.616935492,0.00066723,0.001000181,8.687228203,0.797007799,0.19342497,4070,21
270234,659822,97.4,40.70000076,0.008062116,3.017235279,-0.000152652,0.000101222,10.3104372,5.914973259,0.020026788,2783,21
271751,660215,21.7,61.79999924,0.024591755,5.176036358,-0.026670232,0.000115894,8.532927513,1.872978449,0.092326477,1716,1
269199,659827,760.8,40.59999847,0.009486524,3.463343143,-0.018130466,-0.000187975,10.24759769,4.94746685,0.809555471,533,21
277787,659641,206.7,129,0.065099828,5.072956085,-0.005524831,-0.000357545,7.995872974,0.604453623,0.874872208,3383,21
276704,660237,178.9,101.6999969,0.046837889,5.300391197,0.002822716,4.75e-05,9.336473465,2.601530075,0.058079917,3352,21
275206,660830,67.3,75.69999695,0.014998876,4.712388992,-0.002666829,0.000179938,10.29380989,3.858259439,0.044344533,1324,4
268647,660634,139.4,20.20000076,0.024693167,1.197808862,-0.002058937,5.08e-05,8.018360138,1.845927119,0.290013134,135,1
270317,659243,103.2,43.59999847,0.026413554,5.768733025,-0.015523106,-0.000269603,9.17905426,5.431380272,2.748202085,2783,21
275192,661741,67.8,86.90000153,0.019414026,0.968509197,-0.028972615,0.000422308,9.946834564,3.521244526,0.592453778,29,20
272682,659791,106.3,73.30000305,0.022199929,3.277122021,0.003394827,6.46e-05,9.33266449,2.371080399,3.965014935,3581,21
270636,658259,164.3,56,0.053100731,1.779261351,-0.005404444,-0.000291514,7.963038921,0.640120149,2.871940613,2507,21
275895,662288,130.8,102.6999969,0.124165803,0.916077912,0.010609864,0.004080099,7.342770576,0.057191838,0.790164888,150,1
268258,658263,90.3,57.29999924,0.003999956,4.712388992,-0.030000096,-0.000119998,9.622160912,1.928520083,2.430449486,4025,21
269717,657749,103.5,46.90000153,0.181485623,5.389683247,0.004672541,0.001087194,7.623571396,0.050831515,0.066329814,1539,1
269203,660202,91.1,25.5,0.042494986,5.564355373,-0.036621507,-2.82e-06,8.308487892,1.903272033,0.008518007,3081,4
276601,659216,172.5,102.6999969,0.006324447,0.321746737,-0.006324941,-0.00015999,10.07949638,2.951087713,3.649902105,3018,21
269312,658750,69.6,37.09999847,0.19165203,3.03833437,-0.003628307,0.001971625,7.932301521,0.032893896,0.004838625,1598,1
269894,658331,113.6,40.09999847,0.142297208,5.222877502,0.000257433,-0.000520768,8.252828598,0.834490597,0.038264263,1598,21
272673,660287,128.3,77.09999847,0.002000043,4.712388992,0.199995428,-8e-05,10.66932201,4.863466263,3.985244274,1103,21
268249,659237,87.5,49.29999924,0.112470224,4.359836102,0.002048134,0.002500665,7.57370615,0.007706019,0.969946623,624,21
270119,658144,117.6,49.59999847,0.081141792,2.854847431,-0.003727322,0.001310088,7.88051796,0.242429599,0.588354588,2507,21
269297,659309,440.6,46.20000076,0.053035051,0.056543302,0.001565042,0.000196091,8.606843948,4.87597084,2.741194963,533,1
275658,661130,102.9,86.90000153,0.052306857,3.63941431,0.021646246,0.000444891,8.945104599,2.777336121,1.201057792,29,21
271223,658252,139.4,22,0.057243582,1.060308099,-0.005429306,-0.000367058,8.729930878,4.821983814,0.029702593,100,20
277258,659756,61.9,111.4000015,0.020612676,5.600869656,0.004926058,0.000118372,9.079425812,2.734857082,0.091872841,3383,21
273800,661653,202.7,62.09999847,0.028991863,3.951375961,0.011185375,-0.000104245,9.256137848,2.785312653,0.24111183,3321,3
271154,658715,NA,21.10000038,0.080633208,3.997051477,-0.011513097,-0.001455366,8.324412346,2.883272409,0.014817297,100,3
275775,660741,82.9,82.19999695,0.041086532,4.639349461,-0.002106116,0.00076464,9.265973091,2.967409849,0.460365355,1324,4
270720,658638,146.3,56.59999847,0.013415586,0.463650167,0.000596138,0.000231938,9.580162048,0.036337014,1.987380981,2507,21
270158,660714,141.1,39.5,0.022087138,4.803049088,-0.020229546,-0.000752564,9.613707542,5.424829006,0.048729427,1268,21
270740,659635,63.4,42.09999847,0.020996898,1.570796371,0.009523816,0.000459695,9.817268372,5.887150288,1.899516463,2783,21
271819,660681,69.5,71,0.029402446,3.757890463,-0.011369273,-0.000165405,9.102561951,4.853779316,3.943061352,1716,21
270812,660687,212.5,48.40000153,0.056798328,3.739351034,0.006457405,0.000410843,8.952124596,0.751391292,0.654639781,1268,21
270696,657865,315.3,28.29999924,0.237624437,3.783442259,0.002487713,-0.000498064,7.189102173,0.033914533,0.000398394,779,21
276753,660711,160.8,118.0999985,0.030584589,4.909786701,-0.012898438,-0.000125209,9.455213547,0.152133748,2.470367193,3352,21
268242,657778,83,67.80000305,0.03007417,0.374332786,-0.003474696,-0.000235148,8.985239983,1.577145815,2.874955654,4801,21
268862,659326,126.5,40.59999847,0.147859275,3.469712496,-0.001882383,0.00419984,7.02741909,0.004432398,0.626099825,624,21
268662,657742,777,65.5,0.021467626,0.484477609,-0.004910016,-0.00031436,9.672488213,1.312916994,2.914108515,4801,21
269673,658668,50.8,47.70000076,0.137012884,3.751724243,-0.001942709,0.003604584,7.814976692,0.092539839,0.043169618,1598,1
275786,662705,62.3,98.59999847,0.046581734,5.330143929,0.000460438,0.00015802,8.338805199,0.150797188,1.982106328,150,4
276848,661298,156.4,121.9000015,0.01902402,4.659802914,0.002285268,-0.000203369,9.360496521,0.417562515,2.808865786,15,4
274778,663328,134.7,89.40000153,0.019846847,2.284888268,-0.001470394,-0.00041057,8.718224525,3.889420748,2.979217052,3256,21
275699,661638,63.2,88.09999847,0.091935597,4.777514935,0.004638932,-0.001212202,8.185777664,0.682611167,0.16174756,29,20
276245,662255,79.8,101.9000015,0.058456756,5.704660892,-0.000280179,0.000235189,8.846399307,0.731895983,0.368377298,1008,4
276768,658699,153.7,114.0999985,0.017027786,6.224430561,0.007447443,3.32e-05,9.447490692,0.011459214,3.873585939,4070,21
268338,659722,166.6,41.59999847,0.0360399,2.158798933,-0.023638772,-0.000466783,9.176617622,4.712577343,2.984803438,624,1
277175,658663,616.4,112.9000015,0.002999945,1.570796371,0.026667684,0.000139999,10.11561108,1.940641403,3.805725813,2069,21
271121,658684,71.3,21.10000038,0.016277364,2.312743425,-0.001186859,-0.000120631,8.590188026,3.661325693,0.003572065,100,3
277260,661619,240.3,137.6999969,0.039678071,5.569093227,0.015710829,0.003288515,8.708127975,0.005845235,1.838284492,111,20
269224,660735,82.2,27.60000038,0.066122808,5.380054474,0.015314022,0.000284046,8.209794044,0.176901132,0.842948377,3081,21
275267,662649,68.8,82.09999847,0.01886571,3.700192451,0.0397797,0.00012937,9.781076431,3.902637959,1.626231313,150,1
274169,661735,116.5,71.90000153,0.053483989,3.714052677,0.001501278,-4.02e-05,8.822291374,1.115871906,0.310700268,741,4
273876,662294,102.1,83.09999847,0.034971464,5.252809048,-0.005514825,-0.00020668,8.284976006,0.68220669,1.835583091,453,4
271239,660638,158.5,55.90000153,0.075657673,3.682011843,-0.003096284,3.44e-05,8.137964249,0.655944586,0.214013293,1716,21
273132,659817,106.5,77,0.033003114,3.171885967,-0.001852892,-1.88e-05,9.571374893,4.756608009,3.982681751,4477,21
274829,661755,183.4,93.19999695,0.027506685,3.474837542,-0.000111413,-5.69e-05,8.980746269,0.361107767,2.959262371,741,3
268632,659829,159.5,42,0.11943303,1.579129338,0.001541439,0.002226748,8.002118111,0.205586657,0.220047101,624,4
273242,661342,218.6,63.79999924,0.043652873,1.292497158,-0.005097022,2.26e-05,9.346245766,4.749667168,0.581711233,3321,21
276865,659702,NA,101.8000031,0.036983121,5.042685509,-0.008348548,4.88e-05,8.998920441,2.889060736,0.031880502,3018,1
274769,662842,158.1,93.90000153,0.059936456,6.2665205,0.005638221,0.000359717,8.246131897,3.407249451,2.978930712,379,4
274754,662151,136.4,93.40000153,0.050553285,0.321750551,0.001304427,0.000531957,8.487689018,0.520689547,2.998059034,379,3
276267,660803,160.1,97.69999695,0.071328059,4.600185871,0.005251598,0.000758956,8.792323112,1.722421646,0.396422476,3352,20
275290,661319,71,82.90000153,0.019997334,3.141592741,-0.01,0,10.00141716,3.668034792,0.098687589,29,20
276857,659677,54.2,103,0.031294696,5.819536686,-0.013544189,0.00018373,9.159397125,2.895440817,0.675658762,3018,1
270191,660293,132.9,40.40000153,0.034045637,5.580928802,-0.001690779,-0.000182097,9.422130585,5.879880428,0.683192253,1268,21
269265,658269,192.7,44.70000076,0.03938771,0.623199642,0.005062677,-5.94e-05,8.627983093,0.322208315,1.54731214,1598,21
270828,660178,175.3,38.79999924,0.008602088,3.761844158,0.01677737,0.000295643,10.4308567,5.655604362,0.372933269,1268,20
272759,660666,154.8,69.59999847,0.005830902,4.171965122,0.049936004,0.000108819,10.19634628,4.909562111,3.926310778,1103,20
268211,658737,61.4,50.90000153,0.023765242,0.255181849,0.004443854,0.000314107,9.606791496,1.945153713,1.938162088,4025,21
276784,662134,141.4,110,0.034699243,5.436638355,0.007980963,-0.000136798,8.531675339,1.73227036,0.931477249,1008,4
276683,661624,103,115.5999985,0.012082445,4.28576088,0.055540267,8.9e-06,10.16368294,1.032557845,2.54024744,15,1
270609,659169,117.2,43.40000153,0.014864988,5.940161705,-0.018615589,5.67e-05,9.125597,5.613912106,2.863908768,2783,21
269875,659352,73.8,42.09999847,0.006999855,4.712388992,-0.005714442,-0.000459967,9.681724548,5.477873325,3.359432459,533,4
270159,657756,125.7,42.59999847,0.147415236,0.141897202,0.002895768,0.000977492,7.577612877,0.19594039,0.12853469,779,3
268775,658893,298.6,41.5,0.255763143,1.6320225,-0.001321484,0.001526357,6.703125477,0.000637484,0.000401358,4025,1
272236,660118,125.5,74.80000305,0.071446322,6.157096863,0.000710381,0.001775503,7.953207016,0.214685991,3.505704165,1103,3
273218,660128,418.1,77.90000153,0.021186465,5.946508408,0.021567907,-7.7e-05,9.534976006,4.879273415,3.974355698,2869,21
276342,661352,21.7,106,0.041748989,2.948891401,-0.000420898,-0.000241785,8.712421417,1.66394794,0.11958316,15,20
268610,660179,120.5,35.59999847,0.116183445,1.786677122,0.003262766,0.001135918,7.393799782,0.117379755,0.55408746,135,4
271256,657833,89.3,19.70000076,0.021467609,3.626070738,-0.040565409,0.000170858,8.923696518,4.850937366,0.006765972,134,1
277295,662196,128.1,121.3000031,0.088949874,5.019956589,-0.003084328,7.42e-05,8.341532707,0.432979345,0.342044175,2632,4
273239,660711,218.2,71.19999695,0.045091487,1.347319841,0.005595796,0.000186933,8.929909706,4.86496067,3.423173904,2869,21
274145,662294,118.6,88.90000153,0.030470092,3.857335567,0.00728511,-0.000641151,8.774313927,0.647258401,2.937216043,379,4
275201,662129,28.4,87.40000153,0.036603302,0.960070729,0.010248679,0.000603486,9.124195099,3.486960411,1.064530134,150,3
269765,659699,882,44.40000153,0.007279954,4.434087276,-0.025502415,0.000125651,10.43286324,5.767044067,2.966487408,533,1
270292,658750,131.1,55,0.012999275,1.176005483,-0.048648104,-0.000347486,9.82581234,4.98768425,3.746252537,2507,21
269691,660282,218.7,44,0.021020722,1.618378639,0.000955594,5.99e-05,9.563578606,5.867732048,2.990434647,3081,21
273676,661323,85.6,61.29999924,0.051837999,0.480887681,-0.004703565,8.37e-05,9.46595192,4.717577457,0.027850371,3321,1
269150,657864,279.1,55.5,0.038060486,1.809406042,0.004642982,-1.68e-05,9.109266281,0.503575563,1.899645686,1539,21
268771,658221,105.5,52.90000153,0.059394319,0.343024015,0.004288681,6.46e-05,8.849710464,1.534514546,0.334394783,4025,21
272180,660767,22.3,69.09999847,0.040474795,0.574303985,-0.001980271,1.94e-07,8.999399185,4.582168579,3.762249947,1103,20
276294,661640,95.9,105.3000031,0.006403046,5.608442307,0.0188934,0.000139017,10.63336563,2.001714706,2.611149549,15,20
275264,658768,294,75.19999695,0.148971409,4.035566807,0.001207512,-0.002979978,6.26013422,0.36428225,0.016189197,271,1
273811,655116,95.9,43.5,0.030796105,1.341564178,-0.000483011,0.000713862,8.346118927,3.86703825,2.913815737,81,4
275643,660100,194.1,101.5999985,0.048510835,0.565149367,0.024657862,0.000461253,8.510248184,0.004689485,2.727275848,1324,21
275813,658287,321.8,82.69999695,0.038581323,4.074069977,-0.009035653,-1.12e-05,8.637268066,1.29197216,0.818084121,271,4
271647,671295,85.8,90.80000305,0.058123782,1.903415084,0.0041918,0.000274687,7.857270241,0.091547169,1.926882267,166,4
274123,654237,26.8,64.69999695,0.011704156,1.222023606,-0.043254405,-0.000153693,9.897452354,0.767578304,2.897678614,442,4
276237,659835,138.7,92.5,0.003605544,0.58799088,0.009387259,-9.38e-05,10.2283659,3.446388483,1.438109517,3018,1
275122,654126,71.3,31.60000038,0.035831578,5.238455296,-0.011558886,-0.000245177,8.96741581,2.820845127,0.002531026,6,4
273650,657201,166.4,41.59999847,0.027723748,4.264868736,-0.009159195,3.4e-05,9.478809357,1.543498755,0.395739615,1716,4
274651,656150,NA,57.20000076,0.029009113,4.746859074,0.01190627,0.000893384,9.0359869,1.03021729,1.306197047,2795,21
274123,654671,67.5,50.29999924,0.036219485,0.687671244,-0.006123969,4.18e-05,8.507591248,0.416759491,1.602837205,442,21
274326,659759,269.7,64.09999847,0.042459775,3.605239391,-0.003954311,0.000187491,9.312923431,2.315666914,0.32764855,2940,21
273284,654774,76.2,33.90000153,0.034641594,2.335789442,-0.005603849,0.000493317,8.660264969,2.95979929,1.291127324,664,21
277760,661864,104.1,131.6000061,0.011179956,6.103322029,-0.019119129,0.000193728,9.712296486,2.636151552,0.053908534,111,21
278683,660323,87.4,150.8999939,0.062544107,1.228847504,-0.003773606,0.00011564,9.252865791,2.876187563,0.561155975,234,4
278241,660221,78.4,147.6000061,0.058601484,3.658625364,-0.003976357,-0.000404615,8.546505928,1.294610023,0.18887873,234,4
278300,659713,190.6,146.3000031,0.031374469,2.606642008,0.009787106,7.27e-05,8.916227341,2.637012005,1.852697611,2029,4
277682,661292,50.2,139.6999969,0.035593953,4.046421051,-0.005450031,0.000193702,9.135336876,1.57213366,0.292985052,111,20
275629,656604,679.3,93.30000305,0.016154084,5.092894554,0.039529752,0.000141326,9.253304482,0.015334713,3.750841856,2894,21
276296,658194,203.3,90.30000305,0.059436157,3.57517457,-0.002606577,0.000134395,7.981739044,0.677341104,0.310252815,4070,4
273758,659675,196.7,58.70000076,0.002000005,6.283185482,-0.079999238,-0.000199998,9.395522118,3.048719168,0.001412083,4477,21
273625,656654,83.1,27.70000076,0.132283106,4.038821697,-0.000301718,-0.000642709,8.278048515,0.832575858,0.034019105,797,1
272601,657134,27.9,23.89999962,0.027579231,3.952626228,2.52e-18,0.00077911,9.74207592,4.990509033,0.091649652,17,14
277336,661309,111.9,126.5,0.036122978,4.460699081,-0.007376301,-0.000452544,9.264697075,1.949053168,0.101953469,111,21
273685,658823,127.7,58.09999847,0.100678273,2.766600847,-0.002826876,-5.36e-05,7.505623817,0.348802686,0.191578671,797,4
278182,660619,60.1,155.8999939,0.062924877,5.655554771,0.01170244,0.0008973,8.363311768,0.045359928,2.415666103,234,4
272746,656277,126.8,22.39999962,0.005999932,6.283185482,-0.013333376,-3.81e-10,10.09401226,4.94664669,0.013507692,342,1
274613,656170,358.6,54.09999847,0.044254243,4.599237919,0.001499767,7.34e-05,8.710059166,1.632125139,0.332669884,2795,21
273787,655717,112.5,25.79999924,0.073972806,6.229183674,-0.007424056,-0.00048581,8.505028725,3.827722788,0.052225377,81,4
277756,659270,169.7,125,0.028991863,3.902605772,-0.001469518,6.25e-05,9.049590111,1.751985788,2.519139051,3383,21
274361,656266,114.8,53,0.023341017,5.467494011,-0.013424325,0.000293155,9.513205528,0.01879218,2.374805927,2795,21
275780,659618,126.7,99.30000305,0.092706569,1.242243052,-0.001744216,-0.001064007,8.35695076,0.822835565,0.110254139,789,21
274761,660289,181.4,78.40000153,0.021928202,2.718738079,0.015542435,-0.000160756,9.64088726,3.347279072,2.806690931,1610,4
273733,659297,241.9,64.59999847,0.051199742,0.297064126,-0.001397981,-4.82e-05,9.089543343,2.304344654,0.460713089,4477,21
277385,660660,108.3,131.8000031,0.030007705,3.664870024,-0.005626081,2.88e-05,9.365073204,0.915486515,1.447096229,156,4
275134,659920,573.7,87.09999847,0.052752543,5.142150402,0.021851687,0.001878336,8.502788544,0.123226985,2.571700573,789,4
277644,660845,55.5,137.6000061,0.034655906,5.2923913,0.005697306,-7.74e-05,9.230202675,1.273944974,1.341358304,156,4
273690,660818,70.6,61.79999924,0.00921925,0.862169147,-0.003368803,5.11e-05,9.523416519,4.800104141,0.005085979,2869,1
278281,659311,110.6,138.3000031,0.044791814,3.816331387,8.71e-05,-0.000223228,8.605283737,1.686221361,0.044079151,2029,4
275311,656241,104.1,69.90000153,0.026676979,4.485590458,-0.019967817,5.28e-05,9.142403603,2.684234619,0.011320765,2894,21
273699,656123,59.9,24,0.070712693,2.103952169,-0.002438779,0.000231,8.92142868,4.918719292,0.974435866,797,1
274791,656622,240.5,57.20000076,0.029537991,4.294164658,-0.012533061,-0.000768683,8.679288864,1.938645124,0.038666211,2795,21
277166,659286,108.5,110.0999985,0.02308272,4.799125671,0.007382223,-3.04e-05,9.290675163,2.780802965,1.687628865,3383,21
278811,659159,243.2,155.3999939,0.036219537,5.595513821,-0.008072903,-0.000326839,9.061077118,0.565434873,3.284771442,2029,4
272793,656869,43.9,21.10000038,0.037198409,4.176577568,-0.00374673,-0.000679152,9.729486465,4.98942852,0.008968614,342,20
274286,660205,189.8,77.30000305,0.005098972,3.338985205,-0.01765017,-0.000149994,10.75211239,4.252913475,3.035654068,1610,21
278716,659773,164.3,152.8000031,0.03189538,5.721266747,0.007328202,0.000685143,9.012350082,2.329097509,0.141294569,2029,1
274323,656709,213,49.09999847,0.023849195,3.71796751,0.005251656,-0.000305012,9.018660545,2.398149729,0.38365078,2795,21
274804,659744,204.1,75.19999695,0.036039889,4.656888962,0.004574123,0.000314463,8.783373833,1.703307033,0.320165336,2940,21
271736,671739,205.6,72.40000153,0.069665328,5.156807899,0.001093532,6.32e-05,8.265515327,3.683809996,1.820719123,166,21
274110,655809,215.2,25.89999962,0.027196242,0.298499286,-0.003592627,0.000217488,9.161822319,4.633837223,0.396804422,650,1
278341,661141,180.6,153.1000061,0.005830823,5.252790451,-0.041866601,8.41e-05,9.455760956,2.130146503,2.156686783,168,20
273377,655300,62.2,23.5,0.001000003,3.141592741,-0.039999999,-2e-05,10.54389,3.98106432,0.001520363,81,1
278331,661784,182.2,155.6999969,0.055745337,4.079641819,0.002776084,0.000124503,8.854194641,1.84870553,0.065933287,168,4
274606,660695,224.4,79.30000305,0.008246046,4.957363129,0.021400247,0.00010352,10.96304512,3.661946774,2.88518405,1610,20
275199,656629,522.3,76.40000153,0.110029981,4.548728943,-0.002597279,0.000969142,8.478082657,0.705895603,0.137060776,2894,21
272119,663373,280.2,82,0.02639465,4.061310291,-0.009588467,0.0002329,8.693499565,1.666274786,0.152434215,5797,21
274663,654168,77.4,45.20000076,0.084883749,2.625361919,-0.003514195,-6.03e-05,8.344923019,0.802159846,0.100590542,442,20
273760,660257,111.4,74.40000153,0.028452866,5.961434841,-0.00716782,-7.59e-05,10.03951073,4.83318758,3.721379995,2869,21
278791,661210,137.9,161.8999939,0.034699112,4.509344101,-0.00677711,-6.46e-05,8.800524712,1.954506516,2.649728298,168,4
274092,655408,270.2,42.40000153,0.108856589,5.315618992,0.000598776,0.000643007,7.145951748,0.03725037,0.842116594,650,1
270829,670665,141.9,82.30000305,0.02999099,5.639685631,-0.008426631,5.27e-05,9.182041168,4.235109806,3.585116863,1051,4
277354,660226,110.1,119.4000015,0.025312562,4.871041775,-0.003694614,-6.45e-06,8.784513474,2.466687441,0.470974118,156,3
270800,670257,154.1,93.09999847,0.029689737,0.785398185,0.006397643,-0.000229696,8.615610123,0.186987132,3.552550077,1051,4
276267,660293,143.1,94.30000305,0.044523906,3.299360752,0.001579417,-0.000409147,9.214947701,2.031111717,0.299535811,3352,21
275618,658697,214.1,88.30000305,0.088184498,3.902996302,0.003476002,-0.000165381,8.020320892,0.539946795,0.307384163,271,4
273262,659179,130.8,70.19999695,0.009899236,5.497786999,-0.031314664,-0.000129982,9.545703888,1.989397049,3.661095381,4477,21
274186,660753,148.4,79.09999847,0.01019768,3.338985205,0.01214396,0.000276109,10.56155109,0.117948122,1.925958276,1610,1
277816,660205,99.7,135.1999969,0.041951485,4.928476334,0.0029874,-0.00028465,8.03145504,1.566761851,0.282141805,156,3
273225,656253,168.6,21.70000076,0.067924745,0.424194634,-0.009830508,-0.001600115,8.675981522,4.969198227,0.035275739,797,1
274244,659326,264.6,53.20000076,0.036233265,4.285761356,0.005740352,0.000271383,9.408511162,3.773921013,0.232135579,2940,4
273134,654332,21.5,63,0.144350559,5.834920883,0.005457199,0.001402061,6.679196358,0.110715196,0.289177775,664,4
273293,657174,139.9,24.20000076,0.034914304,4.48129797,0.003946248,-0.000736488,8.931408882,1.954767704,0.024341015,1716,1
271257,671211,73.9,95.5,0.035495654,5.718615532,-0.010194999,0.000421232,8.578923225,0.189656109,2.867159128,166,4
278775,660641,47,156.1999969,0.062209234,3.045120239,0.001108206,5.07e-05,8.629875183,2.608466625,1.776328444,234,4
273168,654320,NA,62.5,0.056938358,6.283185482,-0.003508774,-0.000736408,7.477922916,0.59368062,1.056480289,664,4
273320,655611,140.5,26,0.097003371,2.261587143,-0.011086055,-0.001322402,7.965022087,4.216528893,1.454129457,81,1
276176,659236,138.7,104.9000015,0.020097042,0.099667139,-0.009989771,-0.000279038,9.673725128,0.397304207,3.807985544,3018,21
274206,661301,112.3,67,0.027196229,0.29850018,0.001534054,0.000238005,9.985464096,3.705278158,1.946863413,741,21
274226,657154,190.7,50.79999924,0.04566288,5.117280483,-0.004324059,3.75e-05,9.41361618,2.650776386,0.550598264,4792,4
273834,654128,19.2,64.40000153,0.019414051,1.778289318,-0.010131146,-2.33e-05,9.566444397,1.792122722,2.596973896,664,4
273737,663796,191,93.80000305,0.067018747,0.583870113,0.011066651,0.000315085,8.12114048,0.050540201,2.76273632,4000,21
275793,659398,108.1,103.0999985,0.024326256,6.118039131,-0.000799771,5.94e-05,9.682400703,0.685070932,3.217699289,789,21
275396,658334,191.7,52.20000076,0.11647471,4.390638351,0.003076808,-0.000862233,8.049320221,0.491539478,0.195581749,271,1
275379,660156,48.3,89.90000153,0.049728427,4.320688725,-0.003253412,6.17e-05,8.445705414,0.464777708,2.722330809,1324,21
273806,654642,156.5,51.59999847,0.041086499,5.428930283,0.000236321,-4.96e-05,8.135139465,0.492593467,1.709674954,664,21
274637,661240,273.1,76.40000153,0.184813187,4.029294014,0.005988647,0.00218491,8.727184296,0.744404972,0.00789549,741,3
277695,658784,74.1,121.0999985,0.039438393,1.723445177,0.014848297,0.000472999,9.09636116,0.026092105,2.464570761,2069,21
276228,658661,160.6,108.1999969,0.021537311,3.522097111,0.002305113,7.03e-05,9.699503899,1.527865052,2.982591152,4070,21
272337,657351,53.6,22.10000038,0.063616462,3.88257575,0.004932377,8.53e-05,9.612541199,4.987179279,0.04276225,17,4
274865,659320,143.7,76.59999847,0.056525934,3.951985121,0.000131559,0.000709145,8.273344994,0.144834056,1.723809958,2940,4
278756,661798,110.1,170.1000061,0.046291795,5.282430172,0.021677235,-0.000642124,8.329034805,0.232661128,3.160828114,168,3
275106,659215,205.4,77.59999847,0.109873384,4.557671547,-0.002682428,-0.000141491,7.933846474,0.815780878,0.065433614,789,1
273172,656644,83.7,24.60000038,0.01043993,1.279338479,0.010052738,7.5e-05,10.69228077,4.985656738,1.978800058,797,4
272320,659110,904.9,56.79999924,0.055656023,4.345215321,0.000899302,-1.01e-05,8.621498108,1.67382586,0.181079999,3581,21
280165,653671,116.3,138.6999969,0.063733704,3.760019064,0.005927663,0.000200465,8.776292801,0.705829203,0.521272063,884,4
275720,652334,24.2,98.69999695,0.016641697,2.142132759,0.008216499,-0.000476554,9.540668488,2.759029865,3.384832382,1394,21
275305,657645,73.4,81.90000153,0.024753725,2.327631235,-0.00444349,0.000569494,9.310343742,3.443782568,2.986012459,3037,21
276214,657773,222.1,72.69999695,0.044254281,3.028441668,-0.009197703,0.000386164,8.720034599,1.51806283,0.176748201,367,21
275729,653883,83.4,42.5,0.072110482,1.953873396,0.019075684,0.000617217,7.997530937,0.202546358,0.775845528,8,4
277312,657189,101.1,92.59999847,0.07023342,4.612720966,-0.000309621,0.000716456,8.439232826,3.726932049,1.922723174,13,1
275742,650342,32,123.9000015,0.118372522,3.974573612,0.029637186,0.001679536,7.064743042,0.002096723,0.87937659,602,4
276782,656393,46.6,84.69999695,0.018437041,5.574557781,0.006890649,0.00039274,9.357234955,3.506908894,0.128029183,228,4
276205,654698,98.1,44.59999847,0.149812743,4.15378952,-0.003912469,-0.000241151,7.419683933,0.38055256,0.027015906,806,4
273302,658800,86.3,71.09999847,0.027287886,2.994513512,0.014106037,0.000554359,9.031673431,0.137215212,2.913877726,797,4
275222,655749,220.9,69.30000305,0.016490897,4.957364082,0.002425522,-4e-05,9.260273933,1.857480884,2.602272511,2011,21
277258,656729,1241.9,86.09999847,0.00538513,1.951310635,0.024332447,8.9e-05,10.70234871,3.805324554,0.6390782,143,1
275742,657305,95.1,67.69999695,0.023017587,0.600050092,0.005702574,-0.000291053,9.3515625,3.333837986,0.035158969,3037,21
274873,655637,51.2,53.79999924,0.096390583,4.52513504,-0.001481572,0.00114713,8.648787498,0.336717337,0.145895377,650,21
275853,653318,70.4,65,0.050563179,0.911486506,-0.001423108,0.000609676,8.435658455,0.642424166,0.916085899,8,4
275712,655754,159.7,84.80000305,0.02403702,4.416949749,0.018239656,0.000281246,9.056913376,0.191963419,2.9083004,2011,21
275829,654151,56.4,29.5,0.087485865,5.783838749,-0.005196643,-0.000280955,8.319984436,4.578062534,0.980413735,6,4
280706,654309,30.1,159.3000031,0.030860938,2.706922054,0.004304575,-0.000112723,9.323066711,0.057901155,3.804147243,2478,4
